EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2023
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station STERLEGOVA, RUSSIAN FEDERATION (STAID: 8044)
Blended and updated with sources:47954 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  8044, 47954,19890805,   22,    0
  8044, 47954,19890806,    0,    0
  8044, 47954,19890807,   11,    0
  8044, 47954,19890808,   14,    0
  8044, 47954,19890809,    9,    0
  8044, 47954,19890810,    9,    0
  8044, 47954,19890811,   11,    0
  8044, 47954,19890812,   20,    0
  8044, 47954,19890813,   12,    0
  8044, 47954,19890814,   79,    0
  8044, 47954,19890815,   95,    0
  8044, 47954,19890816,   75,    0
  8044, 47954,19890817,   48,    0
  8044, 47954,19890818,   39,    0
  8044, 47954,19890819,    5,    0
  8044, 47954,19890820,    7,    0
  8044, 47954,19890821,   27,    0
  8044, 47954,19890822,   67,    0
  8044, 47954,19890823,   77,    0
  8044, 47954,19890824,   17,    0
  8044, 47954,19890825,    6,    0
  8044, 47954,19890826,   21,    0
  8044, 47954,19890827,   14,    0
  8044, 47954,19890828,   -3,    0
  8044, 47954,19890829,   66,    0
  8044, 47954,19890830,   38,    0
  8044, 47954,19890831,   37,    0
  8044, 47954,19890901,   39,    0
  8044, 47954,19890902,   28,    0
  8044, 47954,19890903,  -12,    0
  8044, 47954,19890904,  -17,    0
  8044, 47954,19890905,   -9,    0
  8044, 47954,19890906,   13,    0
  8044, 47954,19890907,   42,    0
  8044, 47954,19890908,   55,    0
  8044, 47954,19890909,   64,    0
  8044, 47954,19890910,   47,    0
  8044, 47954,19890911,  -31,    0
  8044, 47954,19890912,   -5,    0
  8044, 47954,19890913,   -5,    0
  8044, 47954,19890914,  -15,    0
  8044, 47954,19890915,   -6,    0
  8044, 47954,19890916,  -17,    0
  8044, 47954,19890917,  -51,    0
  8044, 47954,19890918,  -54,    0
  8044, 47954,19890919,  -53,    0
  8044, 47954,19890920,  -63,    0
  8044, 47954,19890921,  -52,    0
  8044, 47954,19890922,  -61,    0
  8044, 47954,19890923,  -37,    0
  8044, 47954,19890924,  -24,    0
  8044, 47954,19890925,  -26,    0
  8044, 47954,19890926,  -57,    0
  8044, 47954,19890927,    7,    0
  8044, 47954,19890928,   16,    0
  8044, 47954,19890929,   12,    0
  8044, 47954,19890930,  -13,    0
  8044, 47954,19891001,   10,    0
  8044, 47954,19891002,    5,    0
  8044, 47954,19891003,  -27,    0
  8044, 47954,19891004,    8,    0
  8044, 47954,19891005,   11,    0
  8044, 47954,19891006,    7,    0
  8044, 47954,19891007,   -6,    0
  8044, 47954,19891008,  -40,    0
  8044, 47954,19891009, -111,    0
  8044, 47954,19891010, -103,    0
  8044, 47954,19891011, -120,    0
  8044, 47954,19891012, -125,    0
  8044, 47954,19891013, -115,    0
  8044, 47954,19891014, -142,    0
  8044, 47954,19891015, -102,    0
  8044, 47954,19891016,  -96,    0
  8044, 47954,19891017,  -84,    0
  8044, 47954,19891018, -123,    0
  8044, 47954,19891019, -198,    0
  8044, 47954,19891020, -139,    0
  8044, 47954,19891021, -116,    0
  8044, 47954,19891022, -184,    0
  8044, 47954,19891023, -164,    0
  8044, 47954,19891024,  -52,    0
  8044, 47954,19891025, -167,    0
  8044, 47954,19891026, -189,    0
  8044, 47954,19891027, -220,    0
  8044, 47954,19891028, -221,    0
  8044, 47954,19891029, -216,    0
  8044, 47954,19891030, -224,    0
  8044, 47954,19891031, -214,    0
  8044, 47954,19891101, -171,    0
  8044, 47954,19891102, -213,    0
  8044, 47954,19891103, -273,    0
  8044, 47954,19891104, -170,    0
  8044, 47954,19891105, -100,    0
  8044, 47954,19891106, -100,    0
  8044, 47954,19891107, -197,    0
  8044, 47954,19891108, -217,    0
  8044, 47954,19891109, -100,    0
  8044, 47954,19891110,  -99,    0
  8044, 47954,19891111, -261,    0
  8044, 47954,19891112, -266,    0
  8044, 47954,19891113, -352,    0
  8044, 47954,19891114, -371,    0
  8044, 47954,19891115, -389,    0
  8044, 47954,19891116, -393,    0
  8044, 47954,19891117, -377,    0
  8044, 47954,19891118, -322,    0
  8044, 47954,19891119, -283,    0
  8044, 47954,19891120, -302,    0
  8044, 47954,19891121, -334,    0
  8044, 47954,19891122, -320,    0
  8044, 47954,19891123, -352,    0
  8044, 47954,19891124, -309,    0
  8044, 47954,19891125, -304,    0
  8044, 47954,19891126, -257,    0
  8044, 47954,19891127, -112,    0
  8044, 47954,19891128, -206,    0
  8044, 47954,19891129, -280,    0
  8044, 47954,19891130, -280,    0
  8044, 47954,19891201, -134,    0
  8044, 47954,19891202, -175,    0
  8044, 47954,19891203, -248,    0
  8044, 47954,19891204, -197,    0
  8044, 47954,19891205, -197,    0
  8044, 47954,19891206, -214,    0
  8044, 47954,19891207, -169,    0
  8044, 47954,19891208, -169,    0
  8044, 47954,19891209, -223,    0
  8044, 47954,19891210, -221,    0
  8044, 47954,19891211, -275,    0
  8044, 47954,19891212, -276,    0
  8044, 47954,19891213, -315,    0
  8044, 47954,19891214, -310,    0
  8044, 47954,19891215, -331,    0
  8044, 47954,19891216, -299,    0
  8044, 47954,19891217, -241,    0
  8044, 47954,19891218, -232,    0
  8044, 47954,19891219, -252,    0
  8044, 47954,19891220, -287,    0
  8044, 47954,19891221, -341,    0
  8044, 47954,19891222, -219,    0
  8044, 47954,19891223, -128,    0
  8044, 47954,19891224, -106,    0
  8044, 47954,19891225, -123,    0
  8044, 47954,19891226, -155,    0
  8044, 47954,19891227, -201,    0
  8044, 47954,19891228, -285,    0
  8044, 47954,19891229, -313,    0
  8044, 47954,19891230, -312,    0
  8044, 47954,19891231, -349,    0
  8044, 47954,19900101, -348,    0
  8044, 47954,19900102, -286,    0
  8044, 47954,19900103, -353,    0
  8044, 47954,19900104, -392,    0
  8044, 47954,19900105, -376,    0
  8044, 47954,19900106, -307,    0
  8044, 47954,19900107, -244,    0
  8044, 47954,19900108, -262,    0
  8044, 47954,19900109, -362,    0
  8044, 47954,19900110, -280,    0
  8044, 47954,19900111, -278,    0
  8044, 47954,19900112, -147,    0
  8044, 47954,19900113, -112,    0
  8044, 47954,19900114, -118,    0
  8044, 47954,19900115, -131,    0
  8044, 47954,19900116, -152,    0
  8044, 47954,19900117, -236,    0
  8044, 47954,19900118, -204,    0
  8044, 47954,19900119, -223,    0
  8044, 47954,19900120, -236,    0
  8044, 47954,19900121, -236,    0
  8044, 47954,19900122, -274,    0
  8044, 47954,19900123, -269,    0
  8044, 47954,19900124, -267,    0
  8044, 47954,19900125, -277,    0
  8044, 47954,19900126, -279,    0
  8044, 47954,19900127, -353,    0
  8044, 47954,19900128, -284,    0
  8044, 47954,19900129, -232,    0
  8044, 47954,19900130, -262,    0
  8044, 47954,19900131, -353,    0
  8044, 47954,19900201, -323,    0
  8044, 47954,19900202, -325,    0
  8044, 47954,19900203, -363,    0
  8044, 47954,19900204, -381,    0
  8044, 47954,19900205, -335,    0
  8044, 47954,19900206, -329,    0
  8044, 47954,19900207, -325,    0
  8044, 47954,19900208, -306,    0
  8044, 47954,19900209, -304,    0
  8044, 47954,19900210, -301,    0
  8044, 47954,19900211, -267,    0
  8044, 47954,19900212, -229,    0
  8044, 47954,19900213, -216,    0
  8044, 47954,19900214, -211,    0
  8044, 47954,19900215, -274,    0
  8044, 47954,19900216, -328,    0
  8044, 47954,19900217, -291,    0
  8044, 47954,19900218, -282,    0
  8044, 47954,19900219, -121,    0
  8044, 47954,19900220,  -52,    0
  8044, 47954,19900221, -125,    0
  8044, 47954,19900222, -147,    0
  8044, 47954,19900223, -134,    0
  8044, 47954,19900224,  -93,    0
  8044, 47954,19900225, -107,    0
  8044, 47954,19900226, -145,    0
  8044, 47954,19900227, -181,    0
  8044, 47954,19900228, -217,    0
  8044, 47954,19900301, -216,    0
  8044, 47954,19900302,  -49,    0
  8044, 47954,19900303,  -32,    0
  8044, 47954,19900304, -137,    0
  8044, 47954,19900305,  -86,    0
  8044, 47954,19900306,  -60,    0
  8044, 47954,19900307, -194,    0
  8044, 47954,19900308, -149,    0
  8044, 47954,19900309, -120,    0
  8044, 47954,19900310,  -87,    0
  8044, 47954,19900311, -152,    0
  8044, 47954,19900312, -119,    0
  8044, 47954,19900313,  -73,    0
  8044, 47954,19900314, -130,    0
  8044, 47954,19900315, -179,    0
  8044, 47954,19900316, -303,    0
  8044, 47954,19900317, -387,    0
  8044, 47954,19900318, -329,    0
  8044, 47954,19900319, -289,    0
  8044, 47954,19900320, -284,    0
  8044, 47954,19900321, -252,    0
  8044, 47954,19900322, -251,    0
  8044, 47954,19900323, -318,    0
  8044, 47954,19900324, -261,    0
  8044, 47954,19900325, -240,    0
  8044, 47954,19900326, -261,    0
  8044, 47954,19900327, -269,    0
  8044, 47954,19900328, -150,    0
  8044, 47954,19900329, -100,    0
  8044, 47954,19900330, -172,    0
  8044, 47954,19900331,  -80,    0
  8044, 47954,19900401,  -47,    0
  8044, 47954,19900402,  -43,    0
  8044, 47954,19900403, -108,    0
  8044, 47954,19900404,  -89,    0
  8044, 47954,19900405, -108,    0
  8044, 47954,19900406, -175,    0
  8044, 47954,19900407, -255,    0
  8044, 47954,19900408, -227,    0
  8044, 47954,19900409, -185,    0
  8044, 47954,19900410, -188,    0
  8044, 47954,19900411, -221,    0
  8044, 47954,19900412, -203,    0
  8044, 47954,19900413,  -78,    0
  8044, 47954,19900414,  -13,    0
  8044, 47954,19900415,  -15,    0
  8044, 47954,19900416,  -30,    0
  8044, 47954,19900417, -130,    0
  8044, 47954,19900418, -101,    0
  8044, 47954,19900419,  -13,    0
  8044, 47954,19900420,  -13,    0
  8044, 47954,19900421,  -14,    0
  8044, 47954,19900422,   -2,    0
  8044, 47954,19900423,  -14,    0
  8044, 47954,19900424, -148,    0
  8044, 47954,19900425,  -54,    0
  8044, 47954,19900426,  -52,    0
  8044, 47954,19900427,  -67,    0
  8044, 47954,19900428,  -72,    0
  8044, 47954,19900429,   -2,    0
  8044, 47954,19900430,    4,    0
  8044, 47954,19900501,    5,    0
  8044, 47954,19900502,    1,    0
  8044, 47954,19900503, -131,    0
  8044, 47954,19900504, -141,    0
  8044, 47954,19900505, -139,    0
  8044, 47954,19900506, -128,    0
  8044, 47954,19900507, -130,    0
  8044, 47954,19900508, -137,    0
  8044, 47954,19900509, -124,    0
  8044, 47954,19900510, -130,    0
  8044, 47954,19900511, -100,    0
  8044, 47954,19900512,  -34,    0
  8044, 47954,19900513,  -33,    0
  8044, 47954,19900514,  -56,    0
  8044, 47954,19900515,  -65,    0
  8044, 47954,19900516,  -67,    0
  8044, 47954,19900517,  -69,    0
  8044, 47954,19900518,  -42,    0
  8044, 47954,19900519,   -3,    0
  8044, 47954,19900520,    0,    0
  8044, 47954,19900521,  -39,    0
  8044, 47954,19900522,  -20,    0
  8044, 47954,19900523,  -15,    0
  8044, 47954,19900524,  -17,    0
  8044, 47954,19900525,  -22,    0
  8044, 47954,19900526,  -27,    0
  8044, 47954,19900527,  -44,    0
  8044, 47954,19900528,  -42,    0
  8044, 47954,19900529,  -42,    0
  8044, 47954,19900530,  -28,    0
  8044, 47954,19900531,    6,    0
  8044, 47954,19900601,    5,    0
  8044, 47954,19900602,   -2,    0
  8044, 47954,19900603,  -18,    0
  8044, 47954,19900604,   -3,    0
  8044, 47954,19900605,  -13,    0
  8044, 47954,19900606,    5,    0
  8044, 47954,19900607,   20,    0
  8044, 47954,19900608,   15,    0
  8044, 47954,19900609,   47,    0
  8044, 47954,19900610,   41,    0
  8044, 47954,19900611,   53,    0
  8044, 47954,19900612,   49,    0
  8044, 47954,19900613,   39,    0
  8044, 47954,19900614,   21,    0
  8044, 47954,19900615,   37,    0
  8044, 47954,19900616,    3,    0
  8044, 47954,19900617,    1,    0
  8044, 47954,19900618,    2,    0
  8044, 47954,19900619,   -1,    0
  8044, 47954,19900620,    7,    0
  8044, 47954,19900621,   -2,    0
  8044, 47954,19900622,    2,    0
  8044, 47954,19900623,    7,    0
  8044, 47954,19900624,   12,    0
  8044, 47954,19900625,   38,    0
  8044, 47954,19900626,   28,    0
  8044, 47954,19900627,    3,    0
  8044, 47954,19900628,  -10,    0
  8044, 47954,19900629,   82,    0
  8044, 47954,19900630,   73,    0
  8044, 47954,19900701,   16,    0
  8044, 47954,19900702,   36,    0
  8044, 47954,19900703,   38,    0
  8044, 47954,19900704,   55,    0
  8044, 47954,19900705,   53,    0
  8044, 47954,19900706,  105,    0
  8044, 47954,19900707,   37,    0
  8044, 47954,19900708,   25,    0
  8044, 47954,19900709,   84,    0
  8044, 47954,19900710,  105,    0
  8044, 47954,19900711,  100,    0
  8044, 47954,19900712,  108,    0
  8044, 47954,19900713,  183,    0
  8044, 47954,19900714,   61,    0
  8044, 47954,19900715,   92,    0
  8044, 47954,19900716,   94,    0
  8044, 47954,19900717,    4,    0
  8044, 47954,19900718,    9,    0
  8044, 47954,19900719,    6,    0
  8044, 47954,19900720,   11,    0
  8044, 47954,19900721,   10,    0
  8044, 47954,19900722,   93,    0
  8044, 47954,19900723,   90,    0
  8044, 47954,19900724,  161,    0
  8044, 47954,19900725,  184,    0
  8044, 47954,19900726,  214,    0
  8044, 47954,19900727,  212,    0
  8044, 47954,19900728,  132,    0
  8044, 47954,19900729,   23,    0
  8044, 47954,19900730,    4,    0
  8044, 47954,19900731,   -1,    0
  8044, 47954,19900801,   -3,    0
  8044, 47954,19900802,   21,    0
  8044, 47954,19900803,   11,    0
  8044, 47954,19900804,   72,    0
  8044, 47954,19900805,   98,    0
  8044, 47954,19900806,   98,    0
  8044, 47954,19900807,  165,    0
  8044, 47954,19900808,  147,    0
  8044, 47954,19900809,  126,    0
  8044, 47954,19900810,   72,    0
  8044, 47954,19900811,  141,    0
  8044, 47954,19900812,  122,    0
  8044, 47954,19900813,   31,    0
  8044, 47954,19900814,   -2,    0
  8044, 47954,19900815,   -4,    0
  8044, 47954,19900816,    2,    0
  8044, 47954,19900817,    0,    0
  8044, 47954,19900818,    4,    0
  8044, 47954,19900819,    0,    0
  8044, 47954,19900820,   16,    0
  8044, 47954,19900821,   57,    0
  8044, 47954,19900822,   78,    0
  8044, 47954,19900823,  106,    0
  8044, 47954,19900824,   93,    0
  8044, 47954,19900825,   17,    0
  8044, 47954,19900826,    5,    0
  8044, 47954,19900827,    2,    0
  8044, 47954,19900828,   -4,    0
  8044, 47954,19900829,  -10,    0
  8044, 47954,19900830,   -8,    0
  8044, 47954,19900831,    5,    0
  8044, 47954,19900901,   17,    0
  8044, 47954,19900902,   12,    0
  8044, 47954,19900903,   14,    0
  8044, 47954,19900904,   24,    0
  8044, 47954,19900905,   25,    0
  8044, 47954,19900906,   17,    0
  8044, 47954,19900907,    7,    0
  8044, 47954,19900908,   28,    0
  8044, 47954,19900909,   26,    0
  8044, 47954,19900910,  -16,    0
  8044, 47954,19900911,    3,    0
  8044, 47954,19900912,   62,    0
  8044, 47954,19900913,   46,    0
  8044, 47954,19900914,   56,    0
  8044, 47954,19900915,   37,    0
  8044, 47954,19900916,   44,    0
  8044, 47954,19900917,   53,    0
  8044, 47954,19900918,   54,    0
  8044, 47954,19900919,   14,    0
  8044, 47954,19900920,   24,    0
  8044, 47954,19900921,   36,    0
  8044, 47954,19900922,   25,    0
  8044, 47954,19900923,   18,    0
  8044, 47954,19900924,   -4,    0
  8044, 47954,19900925,    0,    0
  8044, 47954,19900926,   -8,    0
  8044, 47954,19900927,  -13,    0
  8044, 47954,19900928,  -13,    0
  8044, 47954,19900929,  -26,    0
  8044, 47954,19900930,  -34,    0
  8044, 47954,19901001,  -35,    0
  8044, 47954,19901002,  -30,    0
  8044, 47954,19901003,  -84,    0
  8044, 47954,19901004,  -41,    0
  8044, 47954,19901005,  -17,    0
  8044, 47954,19901006,  -17,    0
  8044, 47954,19901007,  -26,    0
  8044, 47954,19901008,  -32,    0
  8044, 47954,19901009,  -25,    0
  8044, 47954,19901010,  -29,    0
  8044, 47954,19901011,  -47,    0
  8044, 47954,19901012,  -71,    0
  8044, 47954,19901013,  -94,    0
  8044, 47954,19901014, -128,    0
  8044, 47954,19901015,  -67,    0
  8044, 47954,19901016,  -51,    0
  8044, 47954,19901017,  -73,    0
  8044, 47954,19901018, -102,    0
  8044, 47954,19901019, -140,    0
  8044, 47954,19901020, -118,    0
  8044, 47954,19901021, -107,    0
  8044, 47954,19901022, -138,    0
  8044, 47954,19901023, -144,    0
  8044, 47954,19901024, -158,    0
  8044, 47954,19901025, -192,    0
  8044, 47954,19901026, -164,    0
  8044, 47954,19901027, -142,    0
  8044, 47954,19901028, -134,    0
  8044, 47954,19901029, -148,    0
  8044, 47954,19901030, -151,    0
  8044, 47954,19901031, -190,    0
  8044, 47954,19901101, -229,    0
  8044, 47954,19901102, -235,    0
  8044, 47954,19901103, -251,    0
  8044, 47954,19901104, -244,    0
  8044, 47954,19901105, -192,    0
  8044, 47954,19901106, -221,    0
  8044, 47954,19901107, -164,    0
  8044, 47954,19901108, -196,    0
  8044, 47954,19901109, -229,    0
  8044, 47954,19901110, -240,    0
  8044, 47954,19901111, -255,    0
  8044, 47954,19901112, -304,    0
  8044, 47954,19901113, -305,    0
  8044, 47954,19901114, -280,    0
  8044, 47954,19901115, -267,    0
  8044, 47954,19901116, -287,    0
  8044, 47954,19901117, -314,    0
  8044, 47954,19901118, -243,    0
  8044, 47954,19901119, -290,    0
  8044, 47954,19901120, -290,    0
  8044, 47954,19901121, -280,    0
  8044, 47954,19901122, -277,    0
  8044, 47954,19901123, -349,    0
  8044, 47954,19901124, -294,    0
  8044, 47954,19901125, -290,    0
  8044, 47954,19901126, -286,    0
  8044, 47954,19901127, -207,    0
  8044, 47954,19901128, -194,    0
  8044, 47954,19901129, -200,    0
  8044, 47954,19901130, -244,    0
  8044, 47954,19901201, -259,    0
  8044, 47954,19901202, -315,    0
  8044, 47954,19901203, -340,    0
  8044, 47954,19901204, -346,    0
  8044, 47954,19901205, -389,    0
  8044, 47954,19901206, -358,    0
  8044, 47954,19901207, -312,    0
  8044, 47954,19901208, -147,    0
  8044, 47954,19901209,  -90,    0
  8044, 47954,19901210, -172,    0
  8044, 47954,19901211, -271,    0
  8044, 47954,19901212, -272,    0
  8044, 47954,19901213, -310,    0
  8044, 47954,19901214, -201,    0
  8044, 47954,19901215, -189,    0
  8044, 47954,19901216, -306,    0
  8044, 47954,19901217, -271,    0
  8044, 47954,19901218, -282,    0
  8044, 47954,19901219, -307,    0
  8044, 47954,19901220, -339,    0
  8044, 47954,19901221, -313,    0
  8044, 47954,19901222, -325,    0
  8044, 47954,19901223, -306,    0
  8044, 47954,19901224, -308,    0
  8044, 47954,19901225, -280,    0
  8044, 47954,19901226, -197,    0
  8044, 47954,19901227, -186,    0
  8044, 47954,19901228, -285,    0
  8044, 47954,19901229, -293,    0
  8044, 47954,19901230, -319,    0
  8044, 47954,19901231, -312,    0
  8044, 47954,19910101, -323,    0
  8044, 47954,19910102, -259,    0
  8044, 47954,19910103, -211,    0
  8044, 47954,19910104, -206,    0
  8044, 47954,19910105, -265,    0
  8044, 47954,19910106, -207,    0
  8044, 47954,19910107, -201,    0
  8044, 47954,19910108, -219,    0
  8044, 47954,19910109, -253,    0
  8044, 47954,19910110, -291,    0
  8044, 47954,19910111, -209,    0
  8044, 47954,19910112, -195,    0
  8044, 47954,19910113, -232,    0
  8044, 47954,19910114, -276,    0
  8044, 47954,19910115, -351,    0
  8044, 47954,19910116, -373,    0
  8044, 47954,19910117, -369,    0
  8044, 47954,19910118, -287,    0
  8044, 47954,19910119, -243,    0
  8044, 47954,19910120, -266,    0
  8044, 47954,19910121, -262,    0
  8044, 47954,19910122, -221,    0
  8044, 47954,19910123, -253,    0
  8044, 47954,19910124, -319,    0
  8044, 47954,19910125, -328,    0
  8044, 47954,19910126, -298,    0
  8044, 47954,19910127, -285,    0
  8044, 47954,19910128, -312,    0
  8044, 47954,19910129, -261,    0
  8044, 47954,19910130, -185,    0
  8044, 47954,19910131, -184,    0
  8044, 47954,19910201, -295,    0
  8044, 47954,19910202, -312,    0
  8044, 47954,19910203, -342,    0
  8044, 47954,19910204, -330,    0
  8044, 47954,19910205, -283,    0
  8044, 47954,19910206, -125,    0
  8044, 47954,19910207, -145,    0
  8044, 47954,19910208, -321,    0
  8044, 47954,19910209, -355,    0
  8044, 47954,19910210, -371,    0
  8044, 47954,19910211, -370,    0
  8044, 47954,19910212, -326,    0
  8044, 47954,19910213, -368,    0
  8044, 47954,19910214, -419,    0
  8044, 47954,19910215, -403,    0
  8044, 47954,19910216, -392,    0
  8044, 47954,19910217, -376,    0
  8044, 47954,19910218, -379,    0
  8044, 47954,19910219, -306,    0
  8044, 47954,19910220, -394,    0
  8044, 47954,19910221, -334,    0
  8044, 47954,19910222, -318,    0
  8044, 47954,19910223, -314,    0
  8044, 47954,19910224, -269,    0
  8044, 47954,19910225, -164,    0
  8044, 47954,19910226, -124,    0
  8044, 47954,19910227, -241,    0
  8044, 47954,19910228, -294,    0
  8044, 47954,19910301, -331,    0
  8044, 47954,19910302, -318,    0
  8044, 47954,19910303, -261,    0
  8044, 47954,19910304, -215,    0
  8044, 47954,19910305, -253,    0
  8044, 47954,19910306, -271,    0
  8044, 47954,19910307, -306,    0
  8044, 47954,19910308, -265,    0
  8044, 47954,19910309, -309,    0
  8044, 47954,19910310, -312,    0
  8044, 47954,19910311, -320,    0
  8044, 47954,19910312, -310,    0
  8044, 47954,19910313, -252,    0
  8044, 47954,19910314, -284,    0
  8044, 47954,19910315, -317,    0
  8044, 47954,19910316, -332,    0
  8044, 47954,19910317, -339,    0
  8044, 47954,19910318, -340,    0
  8044, 47954,19910319, -338,    0
  8044, 47954,19910320, -330,    0
  8044, 47954,19910321, -307,    0
  8044, 47954,19910322, -302,    0
  8044, 47954,19910323, -218,    0
  8044, 47954,19910324, -139,    0
  8044, 47954,19910325,  -26,    0
  8044, 47954,19910326,  -27,    0
  8044, 47954,19910327,  -64,    0
  8044, 47954,19910328,  -40,    0
  8044, 47954,19910329,  -42,    0
  8044, 47954,19910330, -117,    0
  8044, 47954,19910331, -198,    0
  8044, 47954,19910401, -148,    0
  8044, 47954,19910402, -200,    0
  8044, 47954,19910403, -226,    0
  8044, 47954,19910404, -176,    0
  8044, 47954,19910405, -166,    0
  8044, 47954,19910406, -231,    0
  8044, 47954,19910407, -209,    0
  8044, 47954,19910408,   -9,    0
  8044, 47954,19910409,   -9,    0
  8044, 47954,19910410, -241,    0
  8044, 47954,19910411, -225,    0
  8044, 47954,19910412, -138,    0
  8044, 47954,19910413,  -92,    0
  8044, 47954,19910414, -194,    0
  8044, 47954,19910415, -264,    0
  8044, 47954,19910416, -297,    0
  8044, 47954,19910417, -295,    0
  8044, 47954,19910418, -294,    0
  8044, 47954,19910419, -273,    0
  8044, 47954,19910420, -223,    0
  8044, 47954,19910421, -155,    0
  8044, 47954,19910422, -118,    0
  8044, 47954,19910423,  -65,    0
  8044, 47954,19910424, -101,    0
  8044, 47954,19910425, -102,    0
  8044, 47954,19910426, -147,    0
  8044, 47954,19910427, -186,    0
  8044, 47954,19910428, -120,    0
  8044, 47954,19910429, -173,    0
  8044, 47954,19910430, -152,    0
  8044, 47954,19910501, -141,    0
  8044, 47954,19910502,  -45,    0
  8044, 47954,19910503,  -44,    0
  8044, 47954,19910504, -167,    0
  8044, 47954,19910505, -167,    0
  8044, 47954,19910506, -171,    0
  8044, 47954,19910507, -108,    0
  8044, 47954,19910508,  -64,    0
  8044, 47954,19910509,  -69,    0
  8044, 47954,19910510, -111,    0
  8044, 47954,19910511,  -82,    0
  8044, 47954,19910512,  -99,    0
  8044, 47954,19910513,  -96,    0
  8044, 47954,19910514,  -95,    0
  8044, 47954,19910515,  -74,    0
  8044, 47954,19910516,  -82,    0
  8044, 47954,19910517,  -89,    0
  8044, 47954,19910518,  -88,    0
  8044, 47954,19910519,  -82,    0
  8044, 47954,19910520,  -71,    0
  8044, 47954,19910521,  -60,    0
  8044, 47954,19910522,  -62,    0
  8044, 47954,19910523,  -15,    0
  8044, 47954,19910524,   14,    0
  8044, 47954,19910525,   13,    0
  8044, 47954,19910526,   36,    0
  8044, 47954,19910527,   21,    0
  8044, 47954,19910528,  -10,    0
  8044, 47954,19910529,  -10,    0
  8044, 47954,19910530,  -16,    0
  8044, 47954,19910531,  -23,    0
  8044, 47954,19910601,    5,    0
  8044, 47954,19910602,    6,    0
  8044, 47954,19910603,  -13,    0
  8044, 47954,19910604,  -22,    0
  8044, 47954,19910605,  -19,    0
  8044, 47954,19910606,  -32,    0
  8044, 47954,19910607,  -17,    0
  8044, 47954,19910608,    8,    0
  8044, 47954,19910609,    6,    0
  8044, 47954,19910610,   -6,    0
  8044, 47954,19910611,    1,    0
  8044, 47954,19910612,    4,    0
  8044, 47954,19910613,    3,    0
  8044, 47954,19910614,    6,    0
  8044, 47954,19910615,    8,    0
  8044, 47954,19910616,    6,    0
  8044, 47954,19910617,  -15,    0
  8044, 47954,19910618,  -12,    0
  8044, 47954,19910619,  -10,    0
  8044, 47954,19910620,  -10,    0
  8044, 47954,19910621,   28,    0
  8044, 47954,19910622,   63,    0
  8044, 47954,19910623,   52,    0
  8044, 47954,19910624,   34,    0
  8044, 47954,19910625,    2,    0
  8044, 47954,19910626,    3,    0
  8044, 47954,19910627,    4,    0
  8044, 47954,19910628,   40,    0
  8044, 47954,19910629,   55,    0
  8044, 47954,19910630,   49,    0
  8044, 47954,19910701,   12,    0
  8044, 47954,19910702,  100,    0
  8044, 47954,19910703,  123,    0
  8044, 47954,19910704,   14,    0
  8044, 47954,19910705,   92,    0
  8044, 47954,19910706,   95,    0
  8044, 47954,19910707,   23,    0
  8044, 47954,19910708,  184,    0
  8044, 47954,19910709,  181,    0
  8044, 47954,19910710,  127,    0
  8044, 47954,19910711,  248,    0
  8044, 47954,19910712,  149,    0
  8044, 47954,19910713,   82,    0
  8044, 47954,19910714,   42,    0
  8044, 47954,19910715,   28,    0
  8044, 47954,19910716,  210,    0
  8044, 47954,19910717,  220,    0
  8044, 47954,19910718,  142,    0
  8044, 47954,19910719,   12,    0
  8044, 47954,19910720,   10,    0
  8044, 47954,19910721,    7,    0
  8044, 47954,19910722,   15,    0
  8044, 47954,19910723,    5,    0
  8044, 47954,19910724,    9,    0
  8044, 47954,19910725,   10,    0
  8044, 47954,19910726,   92,    0
  8044, 47954,19910727,   84,    0
  8044, 47954,19910728,   85,    0
  8044, 47954,19910729,   31,    0
  8044, 47954,19910730,   35,    0
  8044, 47954,19910731,   13,    0
  8044, 47954,19910801,   14,    0
  8044, 47954,19910802,   34,    0
  8044, 47954,19910803,    9,    0
  8044, 47954,19910804,   12,    0
  8044, 47954,19910805,   16,    0
  8044, 47954,19910806,   53,    0
  8044, 47954,19910807,   28,    0
  8044, 47954,19910808,   21,    0
  8044, 47954,19910809,   51,    0
  8044, 47954,19910810,   50,    0
  8044, 47954,19910811,    5,    0
  8044, 47954,19910812,   10,    0
  8044, 47954,19910813,   15,    0
  8044, 47954,19910814,   14,    0
  8044, 47954,19910815,   10,    0
  8044, 47954,19910816,   -9,    0
  8044, 47954,19910817,   29,    0
